,diff_day,dt,fault_time,label,serial_number,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_190_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized
4046,143.0,2018-01-30,2018-06-22,0,disk_47794,100.0,100.0,100.0,71.0,98.0,29.0,31.0,100.0,100.0,79.0,85.0,100.0,95.0,83.0
4047,142.0,2018-01-31,2018-06-22,0,disk_47794,100.0,100.0,100.0,71.0,98.0,29.0,31.0,100.0,100.0,83.0,85.0,100.0,95.0,83.0
4048,71.0,2018-01-01,2018-03-13,0,disk_47904,100.0,100.0,100.0,74.0,98.0,26.0,31.0,100.0,100.0,83.0,88.0,100.0,68.0,84.0
4049,70.0,2018-01-02,2018-03-13,0,disk_47904,100.0,100.0,100.0,74.0,98.0,26.0,32.0,100.0,100.0,82.0,88.0,100.0,70.0,84.0
4050,69.0,2018-01-03,2018-03-13,0,disk_47904,100.0,100.0,100.0,74.0,98.0,26.0,31.0,100.0,100.0,76.0,88.0,100.0,71.0,84.0
4051,68.0,2018-01-04,2018-03-13,0,disk_47904,100.0,100.0,100.0,74.0,98.0,26.0,31.0,100.0,100.0,79.0,88.0,100.0,71.0,84.0
4052,67.0,2018-01-05,2018-03-13,0,disk_47904,100.0,100.0,100.0,74.0,98.0,26.0,32.0,100.0,100.0,84.0,88.0,100.0,72.0,84.0
4053,66.0,2018-01-06,2018-03-13,0,disk_47904,100.0,100.0,100.0,74.0,98.0,26.0,32.0,100.0,100.0,82.0,88.0,100.0,73.0,84.0
4054,65.0,2018-01-07,2018-03-13,0,disk_47904,100.0,100.0,100.0,74.0,98.0,26.0,32.0,100.0,100.0,83.0,88.0,100.0,73.0,84.0
4055,64.0,2018-01-08,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,100.0,100.0,100.0,100.0,88.0,100.0,74.0,84.0
4056,63.0,2018-01-09,2018-03-13,0,disk_47904,100.0,100.0,100.0,75.0,98.0,25.0,30.0,100.0,100.0,81.0,88.0,100.0,74.0,84.0
4057,62.0,2018-01-10,2018-03-13,0,disk_47904,100.0,100.0,100.0,75.0,98.0,25.0,32.0,100.0,100.0,83.0,88.0,100.0,75.0,84.0
4058,61.0,2018-01-11,2018-03-13,0,disk_47904,100.0,100.0,100.0,75.0,98.0,25.0,31.0,100.0,100.0,83.0,88.0,100.0,75.0,84.0
4059,60.0,2018-01-12,2018-03-13,0,disk_47904,100.0,100.0,100.0,75.0,98.0,25.0,30.0,100.0,100.0,83.0,88.0,100.0,76.0,84.0
4060,59.0,2018-01-13,2018-03-13,0,disk_47904,100.0,100.0,100.0,77.0,98.0,23.0,31.0,100.0,100.0,82.0,88.0,100.0,76.0,84.0
4061,58.0,2018-01-14,2018-03-13,0,disk_47904,100.0,100.0,100.0,77.0,98.0,23.0,28.0,100.0,100.0,68.0,88.0,100.0,76.0,84.0
4062,57.0,2018-01-15,2018-03-13,0,disk_47904,100.0,100.0,100.0,77.0,98.0,23.0,30.0,100.0,100.0,77.0,88.0,100.0,76.0,84.0
4063,56.0,2018-01-16,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,32.0,100.0,100.0,74.0,88.0,100.0,77.0,84.0
4064,55.0,2018-01-17,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,31.0,100.0,100.0,82.0,88.0,100.0,77.0,84.0
4065,54.0,2018-01-18,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,31.0,100.0,100.0,77.0,88.0,100.0,77.0,84.0
4066,53.0,2018-01-19,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,30.0,100.0,100.0,80.0,88.0,100.0,77.0,84.0
4067,52.0,2018-01-20,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,31.0,100.0,100.0,81.0,88.0,100.0,78.0,84.0
4068,51.0,2018-01-21,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,31.0,100.0,100.0,80.0,88.0,100.0,78.0,83.0
4069,50.0,2018-01-22,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,31.0,100.0,100.0,77.0,88.0,100.0,78.0,83.0
4070,49.0,2018-01-23,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,30.0,100.0,100.0,76.0,88.0,100.0,78.0,83.0
4071,48.0,2018-01-24,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,31.0,100.0,100.0,82.0,88.0,100.0,78.0,83.0
4072,47.0,2018-01-25,2018-03-13,0,disk_47904,100.0,100.0,100.0,77.0,98.0,23.0,32.0,100.0,100.0,83.0,88.0,100.0,79.0,83.0
4073,46.0,2018-01-26,2018-03-13,0,disk_47904,100.0,100.0,100.0,77.0,98.0,23.0,32.0,100.0,100.0,84.0,88.0,100.0,79.0,83.0
4074,45.0,2018-01-27,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,32.0,100.0,100.0,80.0,88.0,100.0,79.0,83.0
4075,44.0,2018-01-28,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,31.0,100.0,100.0,76.0,88.0,100.0,79.0,83.0
4076,43.0,2018-01-29,2018-03-13,0,disk_47904,100.0,100.0,100.0,77.0,98.0,23.0,100.0,100.0,100.0,100.0,88.0,100.0,79.0,83.0
4077,42.0,2018-01-30,2018-03-13,0,disk_47904,100.0,100.0,100.0,77.0,98.0,23.0,31.0,100.0,100.0,83.0,88.0,100.0,79.0,83.0
4078,41.0,2018-01-31,2018-03-13,0,disk_47904,100.0,100.0,100.0,76.0,98.0,24.0,32.0,100.0,100.0,80.0,88.0,100.0,79.0,83.0
4079,39.0,2018-01-01,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,83.0
4080,38.0,2018-01-02,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,83.0
4081,37.0,2018-01-03,2018-02-09,0,disk_47910,100.0,100.0,100.0,72.0,99.0,28.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,83.0
4082,36.0,2018-01-04,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,83.0
4083,35.0,2018-01-05,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4084,34.0,2018-01-06,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4085,33.0,2018-01-07,2018-02-09,0,disk_47910,100.0,100.0,100.0,72.0,99.0,28.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4086,32.0,2018-01-08,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4087,31.0,2018-01-09,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4088,30.0,2018-01-10,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4089,29.0,2018-01-11,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4090,28.0,2018-01-12,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4091,27.0,2018-01-13,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4092,26.0,2018-01-14,2018-02-09,0,disk_47910,100.0,100.0,100.0,72.0,99.0,28.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4093,25.0,2018-01-15,2018-02-09,0,disk_47910,100.0,100.0,100.0,72.0,99.0,28.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4094,24.0,2018-01-16,2018-02-09,0,disk_47910,100.0,100.0,100.0,72.0,99.0,28.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4095,23.0,2018-01-17,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4096,22.0,2018-01-18,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4097,21.0,2018-01-19,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4098,20.0,2018-01-20,2018-02-09,0,disk_47910,100.0,100.0,100.0,72.0,99.0,28.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4099,19.0,2018-01-21,2018-02-09,0,disk_47910,100.0,100.0,100.0,72.0,99.0,28.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4100,18.0,2018-01-22,2018-02-09,0,disk_47910,100.0,100.0,100.0,72.0,99.0,28.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4101,17.0,2018-01-23,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4102,16.0,2018-01-24,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4103,15.0,2018-01-25,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4104,14.0,2018-01-26,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4105,13.0,2018-01-27,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4106,12.0,2018-01-28,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4107,11.0,2018-01-29,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4108,10.0,2018-01-30,2018-02-09,0,disk_47910,100.0,100.0,100.0,73.0,99.0,27.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4109,9.0,2018-01-31,2018-02-09,0,disk_47910,100.0,100.0,100.0,72.0,99.0,28.0,2.0,100.0,100.0,73.0,87.0,100.0,91.0,82.0
4110,39.0,2018-01-01,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,83.0
4111,38.0,2018-01-02,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,83.0
4112,37.0,2018-01-03,2018-02-09,0,disk_47944,100.0,100.0,100.0,70.0,97.0,30.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,83.0
4113,36.0,2018-01-04,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,83.0
4114,35.0,2018-01-05,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4115,34.0,2018-01-06,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4116,33.0,2018-01-07,2018-02-09,0,disk_47944,100.0,100.0,100.0,70.0,97.0,30.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4117,32.0,2018-01-08,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4118,31.0,2018-01-09,2018-02-09,0,disk_47944,100.0,100.0,100.0,72.0,97.0,28.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4119,30.0,2018-01-10,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4120,29.0,2018-01-11,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4121,28.0,2018-01-12,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4122,27.0,2018-01-13,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4123,26.0,2018-01-14,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4124,25.0,2018-01-15,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4125,24.0,2018-01-16,2018-02-09,0,disk_47944,100.0,100.0,100.0,70.0,97.0,30.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4126,23.0,2018-01-17,2018-02-09,0,disk_47944,100.0,100.0,100.0,72.0,97.0,28.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4127,22.0,2018-01-18,2018-02-09,0,disk_47944,100.0,100.0,100.0,72.0,97.0,28.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4128,21.0,2018-01-19,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4129,20.0,2018-01-20,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4130,19.0,2018-01-21,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4131,18.0,2018-01-22,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4132,17.0,2018-01-23,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4133,16.0,2018-01-24,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4134,15.0,2018-01-25,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4135,14.0,2018-01-26,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4136,13.0,2018-01-27,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4137,12.0,2018-01-28,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4138,11.0,2018-01-29,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4139,10.0,2018-01-30,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4140,9.0,2018-01-31,2018-02-09,0,disk_47944,100.0,100.0,100.0,71.0,97.0,29.0,100.0,100.0,100.0,100.0,88.0,100.0,88.0,82.0
4141,36.0,2018-01-01,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,81.0,88.0,100.0,95.0,83.0
4142,35.0,2018-01-02,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,80.0,88.0,100.0,95.0,83.0
4143,34.0,2018-01-03,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,80.0,88.0,100.0,95.0,83.0
4144,33.0,2018-01-04,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,82.0,88.0,100.0,95.0,83.0
4145,32.0,2018-01-05,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,81.0,88.0,100.0,95.0,83.0
4146,31.0,2018-01-06,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,78.0,88.0,100.0,95.0,83.0
4147,30.0,2018-01-07,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,68.0,88.0,100.0,95.0,83.0
4148,29.0,2018-01-08,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,1.0,100.0,100.0,83.0,88.0,100.0,95.0,83.0
4149,28.0,2018-01-09,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,82.0,88.0,100.0,95.0,83.0
4150,27.0,2018-01-10,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,80.0,88.0,100.0,95.0,83.0
4151,26.0,2018-01-11,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,77.0,88.0,100.0,95.0,83.0
4152,25.0,2018-01-12,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,1.0,100.0,100.0,83.0,88.0,100.0,95.0,83.0
4153,24.0,2018-01-13,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,81.0,88.0,100.0,95.0,83.0
4154,23.0,2018-01-14,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,70.0,88.0,100.0,95.0,83.0
4155,22.0,2018-01-15,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,81.0,88.0,100.0,95.0,83.0
4156,21.0,2018-01-16,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,74.0,88.0,100.0,95.0,83.0
4157,20.0,2018-01-17,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,82.0,88.0,100.0,95.0,83.0
4158,19.0,2018-01-18,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,77.0,88.0,100.0,95.0,83.0
4159,18.0,2018-01-19,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,83.0,88.0,100.0,95.0,83.0
4160,17.0,2018-01-20,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,79.0,88.0,100.0,95.0,83.0
4161,16.0,2018-01-21,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,83.0,88.0,100.0,95.0,83.0
4162,15.0,2018-01-22,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,80.0,88.0,100.0,95.0,83.0
4163,14.0,2018-01-23,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,83.0,88.0,100.0,95.0,83.0
4164,13.0,2018-01-24,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,79.0,88.0,100.0,95.0,82.0
4165,12.0,2018-01-25,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,84.0,88.0,100.0,95.0,82.0
4166,11.0,2018-01-26,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,81.0,88.0,100.0,95.0,82.0
4167,10.0,2018-01-27,2018-02-06,0,disk_47990,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,70.0,88.0,100.0,95.0,82.0
4168,9.0,2018-01-28,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,81.0,88.0,100.0,95.0,82.0
4169,8.0,2018-01-29,2018-02-06,0,disk_47990,100.0,100.0,100.0,75.0,100.0,25.0,3.0,100.0,100.0,68.0,88.0,100.0,95.0,82.0
4170,7.0,2018-01-30,2018-02-06,0,disk_47990,100.0,100.0,100.0,76.0,100.0,24.0,3.0,100.0,100.0,81.0,88.0,100.0,95.0,82.0
4171,6.0,2018-01-31,2018-02-06,0,disk_47990,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,84.0,88.0,100.0,95.0,82.0
4172,24.0,2018-01-01,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
4173,23.0,2018-01-02,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,3.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
4174,22.0,2018-01-03,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
4175,21.0,2018-01-04,2018-01-25,0,disk_48242,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,72.0,87.0,100.0,95.0,83.0
4176,20.0,2018-01-05,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
4177,19.0,2018-01-06,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
4178,18.0,2018-01-07,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,3.0,100.0,100.0,74.0,87.0,100.0,95.0,83.0
4179,17.0,2018-01-08,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,3.0,100.0,100.0,75.0,87.0,100.0,95.0,83.0
4180,16.0,2018-01-09,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,78.0,87.0,100.0,95.0,83.0
4181,15.0,2018-01-10,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,77.0,87.0,100.0,95.0,83.0
4182,14.0,2018-01-11,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,73.0,87.0,100.0,95.0,83.0
4183,13.0,2018-01-12,2018-01-25,0,disk_48242,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
4184,12.0,2018-01-13,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
4185,11.0,2018-01-14,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,81.0,87.0,100.0,95.0,83.0
4186,10.0,2018-01-15,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,1.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
4187,9.0,2018-01-16,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,79.0,87.0,100.0,95.0,83.0
4188,8.0,2018-01-17,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,78.0,87.0,100.0,95.0,83.0
4189,7.0,2018-01-18,2018-01-25,0,disk_48242,100.0,100.0,100.0,68.0,100.0,32.0,3.0,100.0,100.0,67.0,87.0,100.0,95.0,83.0
4190,6.0,2018-01-19,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,1.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
4191,5.0,2018-01-20,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
4192,4.0,2018-01-21,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
4193,3.0,2018-01-22,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
4194,2.0,2018-01-23,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,3.0,100.0,100.0,69.0,87.0,100.0,95.0,83.0
4195,1.0,2018-01-24,2018-01-25,0,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
4196,0.0,2018-01-25,2018-01-25,1,disk_48242,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,78.0,87.0,100.0,95.0,83.0
4197,176.0,2018-01-01,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,8.0,100.0,100.0,79.0,85.0,100.0,95.0,84.0
4198,175.0,2018-01-02,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,7.0,100.0,100.0,83.0,85.0,100.0,95.0,84.0
4199,174.0,2018-01-03,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,7.0,100.0,100.0,80.0,85.0,100.0,95.0,84.0
4200,173.0,2018-01-04,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,100.0,100.0,100.0,100.0,85.0,100.0,95.0,84.0
4201,172.0,2018-01-05,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,6.0,100.0,100.0,83.0,85.0,100.0,95.0,84.0
4202,171.0,2018-01-06,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,7.0,100.0,100.0,83.0,85.0,100.0,95.0,84.0
4203,170.0,2018-01-07,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,6.0,100.0,100.0,81.0,85.0,100.0,95.0,84.0
4204,169.0,2018-01-08,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,5.0,100.0,100.0,78.0,85.0,100.0,95.0,84.0
4205,168.0,2018-01-09,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,5.0,100.0,100.0,82.0,85.0,100.0,95.0,84.0
4206,167.0,2018-01-10,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,7.0,100.0,100.0,83.0,85.0,100.0,95.0,84.0
4207,166.0,2018-01-11,2018-06-26,0,disk_48302,100.0,100.0,100.0,68.0,98.0,32.0,5.0,100.0,100.0,67.0,85.0,100.0,95.0,84.0
