diff_day,dt,fault_time,label,serial_number,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_190_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized
95.0,2018-01-11,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,76.0,86.0,100.0,95.0,83.0
94.0,2018-01-12,2018-04-16,0,disk_46139,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,70.0,86.0,100.0,95.0,83.0
93.0,2018-01-13,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,83.0,86.0,100.0,95.0,83.0
92.0,2018-01-14,2018-04-16,0,disk_46139,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,82.0,86.0,100.0,95.0,83.0
91.0,2018-01-15,2018-04-16,0,disk_46139,100.0,100.0,100.0,71.0,100.0,29.0,1.0,100.0,100.0,80.0,86.0,100.0,95.0,83.0
90.0,2018-01-16,2018-04-16,0,disk_46139,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,79.0,86.0,100.0,95.0,83.0
89.0,2018-01-17,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,77.0,86.0,100.0,95.0,83.0
88.0,2018-01-18,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,73.0,86.0,100.0,95.0,83.0
87.0,2018-01-19,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,84.0,86.0,100.0,95.0,83.0
86.0,2018-01-20,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,83.0,86.0,100.0,95.0,83.0
85.0,2018-01-21,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,82.0,86.0,100.0,95.0,83.0
84.0,2018-01-22,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,80.0,86.0,100.0,95.0,83.0
83.0,2018-01-23,2018-04-16,0,disk_46139,100.0,100.0,100.0,71.0,100.0,29.0,3.0,100.0,100.0,72.0,86.0,100.0,95.0,83.0
82.0,2018-01-24,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,82.0,86.0,100.0,95.0,83.0
81.0,2018-01-25,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,79.0,86.0,100.0,95.0,83.0
80.0,2018-01-26,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,81.0,86.0,100.0,95.0,83.0
79.0,2018-01-27,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,78.0,86.0,100.0,95.0,83.0
78.0,2018-01-28,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,84.0,86.0,100.0,95.0,83.0
77.0,2018-01-29,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,81.0,86.0,100.0,95.0,83.0
76.0,2018-01-30,2018-04-16,0,disk_46139,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,74.0,86.0,100.0,95.0,82.0
75.0,2018-01-31,2018-04-16,0,disk_46139,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,83.0,86.0,100.0,95.0,82.0
206.0,2018-01-01,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,84.0,89.0,100.0,95.0,83.0
205.0,2018-01-02,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,1.0,100.0,100.0,83.0,89.0,100.0,95.0,83.0
204.0,2018-01-03,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,84.0,89.0,100.0,95.0,83.0
203.0,2018-01-04,2018-07-26,0,disk_46148,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,73.0,89.0,100.0,95.0,83.0
202.0,2018-01-05,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,100.0,100.0,100.0,100.0,89.0,100.0,95.0,83.0
201.0,2018-01-06,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,83.0,89.0,100.0,95.0,83.0
200.0,2018-01-07,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,82.0,89.0,100.0,95.0,83.0
199.0,2018-01-08,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,3.0,100.0,100.0,81.0,89.0,100.0,95.0,83.0
198.0,2018-01-09,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,3.0,100.0,100.0,78.0,89.0,100.0,95.0,83.0
197.0,2018-01-10,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,3.0,100.0,100.0,67.0,89.0,100.0,95.0,83.0
196.0,2018-01-11,2018-07-26,0,disk_46148,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,83.0,89.0,100.0,95.0,83.0
195.0,2018-01-12,2018-07-26,0,disk_46148,100.0,100.0,100.0,75.0,100.0,25.0,2.0,100.0,100.0,81.0,89.0,100.0,95.0,83.0
194.0,2018-01-13,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,73.0,89.0,100.0,95.0,83.0
193.0,2018-01-14,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,82.0,89.0,100.0,95.0,83.0
192.0,2018-01-15,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,4.0,100.0,100.0,75.0,89.0,100.0,95.0,83.0
191.0,2018-01-16,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,82.0,89.0,100.0,95.0,83.0
190.0,2018-01-17,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,79.0,89.0,100.0,95.0,83.0
189.0,2018-01-18,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,1.0,100.0,100.0,83.0,89.0,100.0,95.0,83.0
188.0,2018-01-19,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,3.0,100.0,100.0,80.0,89.0,100.0,95.0,83.0
187.0,2018-01-20,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,3.0,100.0,100.0,84.0,89.0,100.0,95.0,83.0
186.0,2018-01-21,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,80.0,89.0,100.0,95.0,83.0
185.0,2018-01-22,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,84.0,89.0,100.0,95.0,82.0
184.0,2018-01-23,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,80.0,89.0,100.0,95.0,82.0
183.0,2018-01-24,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,1.0,100.0,100.0,83.0,89.0,100.0,95.0,82.0
182.0,2018-01-25,2018-07-26,0,disk_46148,100.0,100.0,100.0,75.0,100.0,25.0,1.0,100.0,100.0,80.0,89.0,100.0,95.0,82.0
181.0,2018-01-26,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,68.0,89.0,100.0,95.0,82.0
180.0,2018-01-27,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,3.0,100.0,100.0,82.0,89.0,100.0,95.0,82.0
179.0,2018-01-28,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,74.0,89.0,100.0,95.0,82.0
178.0,2018-01-29,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,2.0,100.0,100.0,82.0,89.0,100.0,95.0,82.0
177.0,2018-01-30,2018-07-26,0,disk_46148,100.0,100.0,100.0,77.0,100.0,23.0,2.0,100.0,100.0,73.0,89.0,100.0,95.0,82.0
176.0,2018-01-31,2018-07-26,0,disk_46148,100.0,100.0,100.0,76.0,100.0,24.0,3.0,100.0,100.0,82.0,89.0,100.0,95.0,82.0
120.0,2018-01-01,2018-05-01,0,disk_46294,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,84.0,87.0,100.0,94.0,84.0
119.0,2018-01-02,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,82.0,87.0,100.0,94.0,84.0
118.0,2018-01-03,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,77.0,87.0,100.0,94.0,84.0
117.0,2018-01-04,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,74.0,87.0,100.0,94.0,84.0
116.0,2018-01-05,2018-05-01,0,disk_46294,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,84.0,87.0,100.0,94.0,84.0
115.0,2018-01-06,2018-05-01,0,disk_46294,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,83.0,87.0,100.0,94.0,84.0
114.0,2018-01-07,2018-05-01,0,disk_46294,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,82.0,87.0,100.0,94.0,84.0
113.0,2018-01-08,2018-05-01,0,disk_46294,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,78.0,87.0,100.0,94.0,84.0
112.0,2018-01-09,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,100.0,100.0,100.0,100.0,87.0,100.0,94.0,84.0
111.0,2018-01-10,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,4.0,100.0,100.0,82.0,87.0,100.0,94.0,84.0
110.0,2018-01-11,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,80.0,87.0,100.0,94.0,84.0
109.0,2018-01-12,2018-05-01,0,disk_46294,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,74.0,87.0,100.0,94.0,84.0
108.0,2018-01-13,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,84.0,87.0,100.0,94.0,84.0
107.0,2018-01-14,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,83.0,87.0,100.0,94.0,84.0
106.0,2018-01-15,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,81.0,87.0,100.0,94.0,84.0
105.0,2018-01-16,2018-05-01,0,disk_46294,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,79.0,87.0,100.0,94.0,84.0
104.0,2018-01-17,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,76.0,87.0,100.0,94.0,84.0
103.0,2018-01-18,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,76.0,87.0,100.0,94.0,84.0
102.0,2018-01-19,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,77.0,87.0,100.0,94.0,84.0
101.0,2018-01-20,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,84.0,87.0,100.0,94.0,84.0
100.0,2018-01-21,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,83.0,87.0,100.0,94.0,84.0
99.0,2018-01-22,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,81.0,87.0,100.0,94.0,84.0
98.0,2018-01-23,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,78.0,87.0,100.0,94.0,84.0
97.0,2018-01-24,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,70.0,87.0,100.0,94.0,84.0
96.0,2018-01-25,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,83.0,87.0,100.0,94.0,84.0
95.0,2018-01-26,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,81.0,87.0,100.0,94.0,83.0
94.0,2018-01-27,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,4.0,100.0,100.0,77.0,87.0,100.0,94.0,83.0
93.0,2018-01-28,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,84.0,87.0,100.0,94.0,83.0
92.0,2018-01-29,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,83.0,87.0,100.0,94.0,83.0
91.0,2018-01-30,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,80.0,87.0,100.0,94.0,83.0
90.0,2018-01-31,2018-05-01,0,disk_46294,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,79.0,87.0,100.0,94.0,83.0
24.0,2018-01-01,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,78.0,87.0,100.0,95.0,83.0
23.0,2018-01-02,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,81.0,87.0,100.0,95.0,83.0
22.0,2018-01-03,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
21.0,2018-01-04,2018-01-25,1,disk_46479,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
20.0,2018-01-05,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
19.0,2018-01-06,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
18.0,2018-01-07,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
17.0,2018-01-08,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
16.0,2018-01-09,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,75.0,87.0,100.0,95.0,83.0
15.0,2018-01-10,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,70.0,87.0,100.0,95.0,83.0
14.0,2018-01-11,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
13.0,2018-01-12,2018-01-25,1,disk_46479,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
12.0,2018-01-13,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,1.0,100.0,100.0,81.0,87.0,100.0,95.0,83.0
11.0,2018-01-14,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,79.0,87.0,100.0,95.0,83.0
10.0,2018-01-15,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,75.0,87.0,100.0,95.0,83.0
9.0,2018-01-16,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,73.0,87.0,100.0,95.0,83.0
8.0,2018-01-17,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
7.0,2018-01-18,2018-01-25,1,disk_46479,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
6.0,2018-01-19,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,1.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
5.0,2018-01-20,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,1.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
4.0,2018-01-21,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,79.0,87.0,100.0,95.0,83.0
3.0,2018-01-22,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,3.0,100.0,100.0,72.0,87.0,100.0,95.0,83.0
2.0,2018-01-23,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,1.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
1.0,2018-01-24,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,79.0,87.0,100.0,95.0,83.0
0.0,2018-01-25,2018-01-25,1,disk_46479,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
-1.0,2018-01-26,2018-01-25,0,disk_46479,100.0,100.0,100.0,73.0,100.0,27.0,2.0,100.0,100.0,81.0,87.0,100.0,95.0,83.0
24.0,2018-01-01,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,39.0,100.0,100.0,83.0,87.0,100.0,94.0,82.0
23.0,2018-01-02,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,39.0,100.0,100.0,83.0,87.0,100.0,94.0,82.0
22.0,2018-01-03,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,37.0,100.0,100.0,71.0,87.0,100.0,94.0,82.0
21.0,2018-01-04,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,38.0,100.0,100.0,82.0,87.0,100.0,94.0,82.0
20.0,2018-01-05,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,36.0,100.0,100.0,73.0,87.0,100.0,94.0,82.0
19.0,2018-01-06,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,35.0,100.0,100.0,83.0,87.0,100.0,94.0,82.0
18.0,2018-01-07,2018-01-25,1,disk_46492,100.0,100.0,100.0,74.0,99.0,26.0,32.0,100.0,100.0,83.0,87.0,100.0,94.0,82.0
17.0,2018-01-08,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,32.0,100.0,100.0,83.0,87.0,100.0,94.0,82.0
16.0,2018-01-09,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,32.0,100.0,100.0,83.0,87.0,100.0,94.0,82.0
15.0,2018-01-10,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,38.0,100.0,100.0,75.0,87.0,100.0,94.0,82.0
14.0,2018-01-11,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,40.0,100.0,100.0,84.0,87.0,100.0,94.0,82.0
13.0,2018-01-12,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,38.0,100.0,100.0,69.0,87.0,100.0,94.0,82.0
12.0,2018-01-13,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,17.0,100.0,100.0,83.0,87.0,100.0,94.0,82.0
11.0,2018-01-14,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,17.0,100.0,100.0,83.0,87.0,100.0,94.0,82.0
10.0,2018-01-15,2018-01-25,1,disk_46492,100.0,100.0,100.0,76.0,99.0,24.0,17.0,100.0,100.0,83.0,87.0,100.0,94.0,82.0
9.0,2018-01-16,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,17.0,100.0,100.0,74.0,87.0,100.0,94.0,82.0
8.0,2018-01-17,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,16.0,100.0,100.0,72.0,87.0,100.0,94.0,82.0
7.0,2018-01-18,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,15.0,100.0,100.0,82.0,87.0,100.0,94.0,82.0
6.0,2018-01-19,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,17.0,100.0,100.0,82.0,87.0,100.0,94.0,82.0
5.0,2018-01-20,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,26.0,100.0,100.0,84.0,87.0,100.0,94.0,82.0
4.0,2018-01-21,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,99.0,25.0,26.0,100.0,100.0,84.0,87.0,100.0,94.0,82.0
3.0,2018-01-22,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,98.0,25.0,26.0,100.0,100.0,84.0,87.0,100.0,94.0,82.0
2.0,2018-01-23,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,98.0,25.0,32.0,100.0,100.0,71.0,87.0,100.0,94.0,82.0
1.0,2018-01-24,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,98.0,25.0,35.0,100.0,100.0,70.0,87.0,100.0,94.0,82.0
0.0,2018-01-25,2018-01-25,1,disk_46492,100.0,100.0,100.0,75.0,98.0,25.0,28.0,100.0,100.0,84.0,87.0,100.0,94.0,82.0
-1.0,2018-01-26,2018-01-25,0,disk_46492,100.0,100.0,100.0,75.0,98.0,25.0,21.0,100.0,100.0,78.0,89.0,100.0,94.0,82.0
24.0,2018-01-01,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
23.0,2018-01-02,2018-01-25,1,disk_46584,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
22.0,2018-01-03,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,3.0,100.0,100.0,77.0,87.0,100.0,95.0,83.0
21.0,2018-01-04,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,79.0,87.0,100.0,95.0,83.0
20.0,2018-01-05,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,1.0,100.0,100.0,78.0,87.0,100.0,95.0,83.0
19.0,2018-01-06,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,77.0,87.0,100.0,95.0,83.0
18.0,2018-01-07,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,3.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
17.0,2018-01-08,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
16.0,2018-01-09,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
15.0,2018-01-10,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,81.0,87.0,100.0,95.0,83.0
14.0,2018-01-11,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
13.0,2018-01-12,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,79.0,87.0,100.0,95.0,83.0
12.0,2018-01-13,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,74.0,87.0,100.0,95.0,83.0
11.0,2018-01-14,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,1.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
10.0,2018-01-15,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
9.0,2018-01-16,2018-01-25,1,disk_46584,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
8.0,2018-01-17,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
7.0,2018-01-18,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
6.0,2018-01-19,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,78.0,87.0,100.0,95.0,83.0
5.0,2018-01-20,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,4.0,100.0,100.0,74.0,87.0,100.0,95.0,83.0
4.0,2018-01-21,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
3.0,2018-01-22,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
2.0,2018-01-23,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,79.0,87.0,100.0,95.0,83.0
1.0,2018-01-24,2018-01-25,1,disk_46584,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
0.0,2018-01-25,2018-01-25,1,disk_46584,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
67.0,2018-01-01,2018-03-09,0,disk_46746,100.0,100.0,100.0,71.0,100.0,29.0,24.0,100.0,100.0,82.0,86.0,100.0,72.0,84.0
66.0,2018-01-02,2018-03-09,0,disk_46746,100.0,100.0,100.0,71.0,100.0,29.0,44.0,100.0,100.0,70.0,86.0,100.0,72.0,84.0
65.0,2018-01-03,2018-03-09,0,disk_46746,100.0,100.0,100.0,71.0,100.0,29.0,24.0,100.0,100.0,80.0,86.0,100.0,72.0,84.0
64.0,2018-01-04,2018-03-09,0,disk_46746,100.0,100.0,100.0,71.0,100.0,29.0,26.0,100.0,100.0,83.0,86.0,100.0,72.0,84.0
63.0,2018-01-05,2018-03-09,0,disk_46746,100.0,100.0,100.0,71.0,100.0,29.0,23.0,100.0,100.0,79.0,86.0,100.0,72.0,84.0
62.0,2018-01-06,2018-03-09,0,disk_46746,100.0,100.0,100.0,71.0,100.0,29.0,26.0,100.0,100.0,83.0,86.0,100.0,72.0,84.0
61.0,2018-01-07,2018-03-09,0,disk_46746,100.0,100.0,100.0,71.0,100.0,29.0,22.0,100.0,100.0,77.0,86.0,100.0,73.0,84.0
60.0,2018-01-08,2018-03-09,0,disk_46746,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,82.0,86.0,100.0,73.0,84.0
